Date,Price,Url,Description
24/5,2.575.000 kr.,http://www.dba.dk/5500-5-160-1600-1926/id-101235708/,"5500 5, 160, 1600, 1926, Kålsbjergvej 13, 11779, 9810, 130000, Villa"
24/5,1.598.000 kr.,http://www.dba.dk/9430-4-153-700-1966/id-102349692/,"9430 4, 153, 700, 1966, Pallisdam 8, bt. kr, nt. kr, ub. kr, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/2740-5-112-815-1968/id-100298435/,"2740 5, 112, 815, 1968, Ålegårdsvej 26, 15854, 13206, 175000, Villa"
24/5,375.000 kr.,http://www.dba.dk/6990-3-94-800-1962/id-102349691/,"6990 3, 94, 800, 1962, Nørhedevej 6, 1706, 1427, 25000, Villa"
24/5,3.198.000 kr.,http://www.dba.dk/6710-6-181-928-2011/id-101606932/,"6710 6, 181, 928, 2011, Jomfruens Kvarter 50, 14640, 12224, 160000, Villa"
24/5,1.645.000 kr.,http://www.dba.dk/4400-5-125-363-2006/id-102349690/,"4400 5, 125, 363, 2006, Dyssevænget 21, 7489, 6246, 85000, Villa"
24/5,1.945.000 kr.,http://www.dba.dk/5600-5-137-1287-1925/id-100564880/,"5600 5, 137, 1287, 1925, Prices Havevej 3, 8803, 7308, 100000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/6000-3-89-536-1930/id-100298434/,"6000 3, 89, 536, 1930, Drosselvej 15, 6764, 5641, 75000, Villa"
24/5,525.000 kr.,http://www.dba.dk/6500-5-104-516-1912/id-99870497/,"6500 5, 104, 516, 1912, Søndergade 4, 2439, 2022, 30000, Villa"
24/5,2.350.000 kr.,http://www.dba.dk/8740-landejendom-6-166/id-101606931/,"8740 Landejendom, 6, 166, 99187, 1916, Sdr. Vissingvej 10, bt. kr, nt. kr, ub. kr"
24/5,1.295.000 kr.,http://www.dba.dk/4400-4-156-1507-1935-gl/id-100564878/,"4400 4, 156, 1507, 1935, Gl Sorøvej 35, 5930, 4945, 65000, Villa"
24/5,795.000 kr.,http://www.dba.dk/9600-5-190-960-1973-nygade/id-100564877/,"9600 5, 190, 960, 1973, Nygade 14, 3653, 2997, 40000, Villa"
24/5,1.445.000 kr.,http://www.dba.dk/7980-8-218-2624-1932/id-101606930/,"7980 8, 218, 2624, 1932, Smedebjergevej 12, 6480, 5397, 75000, Villa"
24/5,2.295.000 kr.,http://www.dba.dk/9280-4-130-687-1990/id-101606929/,"9280 4, 130, 687, 1990, Vingaardsvej 2A, 10470, 8711, 115000, Villa"
24/5,895.000 kr.,http://www.dba.dk/6670-landejendom-5-178/id-96815181/,"6670 Landejendom, 5, 178, 31686, 1914, Grindstedvej 13, 4090, 3402, 45000"
24/5,1.075.000 kr.,http://www.dba.dk/8362-ejerlejlighed-2-53/id-102349688/,"8362 Ejerlejlighed, 2, 53, Spongbækken 36, 1, 1991, 4867, 4065, 55000"
24/5,495.000 kr.,http://www.dba.dk/7700-3-115-705-1966/id-102349689/,"7700 3, 115, 705, 1966, Kanstrupvej 32, 2318, 1927, 25000, Villa"
24/5,2.295.000 kr.,http://www.dba.dk/4100-4-125-557-2004/id-102349687/,"4100 4, 125, 557, 2004, Sletten 10, 10472, 8635, 115000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/4340-4-145-5102-1777-gl/id-102349686/,"4340 4, 145, 5102, 1777, Gl. Skovvej 32, 14354, 12037, 160000, Villa"
24/5,1.500.000 kr.,http://www.dba.dk/6100-5-152-939-1935-ryes/id-102349685/,"6100 5, 152, 939, 1935, Ryes Møllevej 48, 6776, 5633, 75000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/3230-5-190-1292-1973/id-102349684/,"3230 5, 190, 1292, 1973, By-Lyngen 8, 10776, 9067, 120000, Villa"
24/5,4.195.000 kr.,http://www.dba.dk/2880-3-88-1250-1956/id-102349682/,"2880 3, 88, 1250, 1956, Skovdiget 38, bt. kr, nt. kr, ub. kr, Villa"
24/5,595.000 kr.,http://www.dba.dk/3790-5-204-3276-1875/id-101606925/,"3790 5, 204, 3276, 1875, Fuglesangsvej 3, 2747, 2269, 30000, Villa"
24/5,995.000 kr.,http://www.dba.dk/6330-6-217-1164-1914/id-90680004/,"6330 6, 217, 1164, 1914, Rolighedsvej 1, 4602, 3836, 50000, Villa"
24/5,1.298.000 kr.,http://www.dba.dk/8920-5-140-1300-1956/id-100144154/,"8920 5, 140, 1300, 1956, Parkvej 2, 5901, 4903, 65000, Villa"
24/5,2.545.000 kr.,http://www.dba.dk/9310-5-145-713-2005/id-102349678/,"9310 5, 145, 713, 2005, Uglevænget 70, 11855, 9366, 130000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/7100-4-100-819-1952/id-102349677/,"7100 4, 100, 819, 1952, Bøgomvej 23, 8678, 7353, 95000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/7000-4-118-2785-1918/id-101235705/,"7000 4, 118, 2785, 1918, Dalsvinget 40, 7321, 6112, 80000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/7160-5-164-8379-1923/id-100298428/,"7160 5, 164, 8379, 1923, Koutrupvej 12, 9109, 7578, 100000, Villa"
24/5,2.998.000 kr.,http://www.dba.dk/5500-landejendom-9-380/id-102349673/,"5500 Landejendom, 9, 380, 16017, 1891, Voldbyvej 11, 13690, 11402, 150000"
24/5,2.500.000 kr.,http://www.dba.dk/4952-8-385-5713-1850/id-102349675/,"4952 8, 385, 5713, 1850, Trelundevej 4, 11346, 9314, 125000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/8920-7-244-24975-1927/id-102349672/,"8920 7, 244, 24975, 1927, Plantagevej 4, 11347, 9433, 125000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/6580-7-264-3444-1897/id-101606921/,"6580 7, 264, 3444, 1897, Klebækvej 34, 8595, 7171, 95000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/5210-raekkehus-4-78-145/id-101606920/,"5210 Rækkehus, 4, 78, 145, 1951, Njalsvej 109, 5514, 4625, 60000"
24/5,1.350.000 kr.,http://www.dba.dk/2800-ejerlejlighed-vaer-49/id-102349670/,"2800 Ejerlejlighed, vær, 49, Christian X's Alle 71, 12, 1935, 6188, 5245, 70000"
24/5,795.000 kr.,http://www.dba.dk/7100-1123-niels-bisteds-vej/id-94882693/,"7100 1123, Niels Bisteds Vej 12, Helårsgrund, 4188, 3407, 40000"
24/5,1.698.000 kr.,http://www.dba.dk/9000-ejerlejlighed-4-91/id-102349668/,"9000 Ejerlejlighed, 4, 91, Revlingbakken 34, 1968, 7722, 6451, 85000"
24/5,3.495.000 kr.,http://www.dba.dk/7400-5-183-863-2007/id-102349665/,"7400 5, 183, 863, 2007, Stenbjergkvarteret 30, 15883, 13263, 175000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/4200-ejerlejlighed-4-125/id-102349666/,"4200 Ejerlejlighed, 4, 125, Valbyvej 9B, 1933, 6860, 5756, 75000"
24/5,1.795.000 kr.,http://www.dba.dk/4800-8-231-800-1970/id-102349667/,"4800 8, 231, 800, 1970, Musvitvej 27, 8152, 6728, 90000, Villa"
24/5,2.198.000 kr.,http://www.dba.dk/8700-8-207-878-1973/id-101606913/,"8700 8, 207, 878, 1973, Hovmarksvej 19, 10027, 8359, 110000, Villa"
24/5,5.250.000 kr.,http://www.dba.dk/2800-4-157-768-1986-lyngen/id-102349664/,"2800 4, 157, 768, 1986, Lyngen 20C, 23527, 19946, 265000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/8960-5-197-23386-1879/id-102349663/,"8960 5, 197, 23386, 1879, Mejerivej 17, 14584, 12170, 160000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/8660-5-134-542-1910/id-97495146/,"8660 5, 134, 542, 1910, Århusvej 33, 9163, 7641, 100000, Villa"
24/5,2.595.000 kr.,http://www.dba.dk/8600-7-195-919-1970-ege/id-100298423/,"8600 7, 195, 919, 1970, Ege Allé 157, 11684, 9714, 130000, Villa"
24/5,4.500.000 kr.,http://www.dba.dk/2450-4-129-412-1950-hf/id-102349660/,"2450 4, 129, 412, 1950, Hf. Havebyen Mozart 18, 20371, 17165, 225000, Villa"
24/5,525.000 kr.,http://www.dba.dk/5960-4-78-260-1800/id-101606910/,"5960 4, 78, 260, 1800, Hovedgaden 42, 2431, 2009, 30000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/7480-6-206-2107-2004/id-101235703/,"7480 6, 206, 2107, 2004, Hvedevænget 44, 13606, 11379, 150000, Villa"
24/5,6.495.000 kr.,http://www.dba.dk/7620-landejendom-8-235/id-102349658/,"7620 Landejendom, 8, 235, 300097, byggeår:, Kabbelvej 25, 30259, 24983, 325000"
24/5,1.995.000 kr.,http://www.dba.dk/4941-8-280-1564-1900/id-100822834/,"4941 8, 280, 1564, 1900, Havnepladsen 6, 9018, 7402, 100000, Villa"
24/5,2.845.000 kr.,http://www.dba.dk/8920-5-167-952-2017-kong/id-102349657/,"8920 5, 167, 952, 2017, Kong Olafs Vej 5, 13452, 11009, 145000, Villa"
24/5,1.990.000 kr.,http://www.dba.dk/3390-5-195-1310-1973/id-102349655/,"3390 5, 195, 1310, 1973, Gl.Kikhavnvej 15, 9093, 7582, 100000, Villa"
24/5,995.000 kr.,http://www.dba.dk/6600-4-143-612-1945/id-102349656/,"6600 4, 143, 612, 1945, Grønnegade 43, 4516, 3779, 50000, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/5200-raekkehus-3-78-287/id-102349654/,"5200 Rækkehus, 3, 78, 287, 1964, Brørupvænget 53, 6407, 5375, 70000"
24/5,3.395.000 kr.,http://www.dba.dk/3450-raekkehus-4-123-243/id-101606909/,"3450 Rækkehus, 4, 123, 243, 2018, Drabæk Huse 33, 15383, 12940, 170000"
24/5,1.895.000 kr.,http://www.dba.dk/9600-5-192-1003-1973-kong/id-100822832/,"9600 5, 192, 1003, 1973, Kong Svends Vej 5, 8554, 7023, 95000, Villa"
24/5,4.475.000 kr.,http://www.dba.dk/2500-5-125-76-2008-lily/id-102349653/,"2500 5, 125, 76, 2008, Lily Brobergs Vej 25, 20071, 17006, 225000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/8740-7-253-9548-1915/id-102349652/,"8740 7, 253, 9548, 1915, Øskovvej 1, 10893, 9081, 120000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/9490-11-284-2920-1917/id-102349651/,"9490 11, 284, 2920, 1917, Kvorupvej 83, 7327, 6092, 80000, Villa"
24/5,2.698.000 kr.,http://www.dba.dk/8220-5-142-924-1958/id-102349650/,"8220 5, 142, 924, 1958, Silkeborgvej 510, 12327, 10384, 135000, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/7000-ejerlejlighed-5-130/id-100822830/,"7000 Ejerlejlighed, 5, 130, Jernbanegade 19, 2th, 1935, 6412, 5352, 70000"
24/5,1.695.000 kr.,http://www.dba.dk/3550-3-83-238-1980-bygaden/id-102349649/,"3550 3, 83, 238, 1980, Bygaden 11B, 7730, 6430, 85000, Villa"
24/5,1.545.000 kr.,http://www.dba.dk/7400-ejerlejlighed-3-97-gl/id-101606901/,"7400 Ejerlejlighed, 3, 97, Gl. Landevej 118, 1983, 7018, 5858, 80000"
24/5,595.000 kr.,http://www.dba.dk/7400-3-71-311-1915/id-99870433/,"7400 3, 71, 311, 1915, Hammerum Hovedgade 121, 2755, 2296, 30000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/5230-5-131-549-1898/id-101235701/,"5230 5, 131, 549, 1898, Skovgyden 6, 14488, 12144, 160000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/2635-ejerlejlighed-3-97/id-102349648/,"2635 Ejerlejlighed, 3, 97, Vejlebrovej 87, 294, 1976, 9085, 7583, 100000"
24/5,1.695.000 kr.,http://www.dba.dk/8240-ejerlejlighed-2-74/id-102349647/,"8240 Ejerlejlighed, 2, 74, Skejbyvej 61, 1985, 7713, 6472, 85000"
24/5,1.795.000 kr.,http://www.dba.dk/2635-raekkehus-4-62-82/id-102349646/,"2635 Rækkehus, 4, 62, 82, 1979, Vejledalen 288, 8182, 6829, 90000"
24/5,5.995.000 kr.,http://www.dba.dk/2950-7-190-1303-1970/id-102349645/,"2950 7, 190, 1303, 1970, Fagerbo 11, 27176, 23149, 300000, Villa"
24/5,998.000 kr.,http://www.dba.dk/6800-5-146-440-1910/id-100298420/,"6800 5, 146, 440, 1910, Stausvej 6, 4526, 3791, 50000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/5462-4-177-1144-2008/id-101606890/,"5462 4, 177, 1144, 2008, Ingrid Marie Grenen 7, 11242, 9345, 125000, Villa"
24/5,2.250.000 kr.,http://www.dba.dk/4600-ejerlejlighed-3-96/id-101606888/,"4600 Ejerlejlighed, 3, 96, Morelhaven 14, 2006, 10045, 8439, 115000"
24/5,8.995.000 kr.,http://www.dba.dk/9800-5-179-346-2007/id-102349644/,"9800 5, 179, 346, 2007, Strandvejen 137, 40727, 33724, 450000, Villa"
24/5,495.000 kr.,http://www.dba.dk/4300-885-ringstedvej-186/id-102349642/,"4300 885, Ringstedvej 186, Helårsgrund, 2622, 2098, 25000"
24/5,3.998.000 kr.,http://www.dba.dk/8260-5-146-985-1948/id-101606885/,"8260 5, 146, 985, 1948, Stavtrupvej 2, 18258, 15384, 200000, Villa"
24/5,1.050.000 kr.,http://www.dba.dk/9230-944-midgaarden-28/id-100564868/,"9230 944, Midgården 28, Helårsgrund, 5589, 4425, 55000"
24/5,2.795.000 kr.,http://www.dba.dk/5290-6-231-5296-1925/id-102349640/,"5290 6, 231, 5296, 1925, Sarumgårdsvej 1A, 12717, 10520, 140000, Villa"
24/5,2.650.000 kr.,http://www.dba.dk/2670-raekkehus-5-125-384/id-102349639/,"2670 Rækkehus, 5, 125, 384, 1969, Krogårdsvej 70, 12090, 10221, 135000"
24/5,1.698.000 kr.,http://www.dba.dk/7000-6-172-764-1969/id-102349638/,"7000 6, 172, 764, 1969, Siriusvænget 10, 7743, 6441, 85000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/9541-6-166-1118-1978/id-92891935/,"9541 6, 166, 1118, 1978, Søvænget 17, 7714, 6401, 85000, Villa"
24/5,1.795.000 kr.,http://www.dba.dk/6000-5-174-770-1967/id-102349637/,"6000 5, 174, 770, 1967, Vestervang 5, 8223, 6887, 90000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/4350-6-173-750-2004/id-101606881/,"4350 6, 173, 750, 2004, Pileager 3A, 12157, 10136, 135000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/6880-8-207-416-1943/id-97495137/,"6880 8, 207, 416, 1943, Skolegade 6, 5423, 4546, 60000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/8450-4-109-850-1965/id-102349634/,"8450 4, 109, 850, 1965, Sallvej 60, 7298, 6078, 80000, Villa"
24/5,845.000 kr.,http://www.dba.dk/7800-5-135-660-1961/id-100298416/,"7800 5, 135, 660, 1961, Brårupvej 152, 3832, 3183, 45000, Villa"
24/5,1.945.000 kr.,http://www.dba.dk/4800-7-212-915-1968/id-101606879/,"4800 7, 212, 915, 1968, Fyrrevænget 11, 8830, 7290, 100000, Villa"
24/5,975.000 kr.,http://www.dba.dk/4262-4-130-830-1913/id-102349632/,"4262 4, 130, 830, 1913, Hindholmvej 57, 4491, 3759, 50000, Villa"
24/5,150.000 kr.,http://www.dba.dk/4581-918-ved-moellen-30/id-102349631/,"4581 918, Ved Møllen 30, Helårsgrund, 749, 588, 25000"
24/5,2.745.000 kr.,http://www.dba.dk/4000-ejerlejlighed-3-94/id-102349630/,"4000 Ejerlejlighed, 3, 94, Bifaldet B, 2mf, 2018, 12326, 10339, 140000"
24/5,1.825.000 kr.,http://www.dba.dk/9000-ejerlejlighed-3-102/id-102349629/,"9000 Ejerlejlighed, 3, 102, Vesterbro 35, 4404, 1959, 8295, 6902, 95000"
24/5,1.495.000 kr.,http://www.dba.dk/5320-9-301-2545-1828/id-102349627/,"5320 9, 301, 2545, 1828, Smedegyden 8, 6752, 5675, 75000, Villa"
24/5,1.598.000 kr.,http://www.dba.dk/6800-7-222-947-1973/id-100298415/,"6800 7, 222, 947, 1973, Jægervænget 11, 7317, 6098, 80000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/7160-5-117-10236-1905/id-100144111/,"7160 5, 117, 10236, 1905, Hagevej 3, 5438, 4521, 60000, Villa"
24/5,1.999.000 kr.,http://www.dba.dk/8961-9-330-583-1920/id-94882677/,"8961 9, 330, 583, 1920, Hovedgaden 37, 9120, 7602, 100000, Villa"
24/5,2.895.000 kr.,http://www.dba.dk/8920-5-167-952-2017-kong/id-102349626/,"8920 5, 167, 952, 2017, Kong Olafs Vej 3, 13703, 11214, 145000, Villa"
24/5,995.000 kr.,http://www.dba.dk/5970-4-97-105-1843/id-102349625/,"5970 4, 97, 105, 1843, Vestergade 45, 4570, 3778, 50000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/3450-raekkehus-3-113-250/id-101606870/,"3450 Rækkehus, 3, 113, 250, 2018, Drabæk Huse 39, 14932, 12561, 165000"
24/5,1.125.000 kr.,http://www.dba.dk/8600-1000-hjortekaeret-11/id-94343195/,"8600 1000, Hjortekæret 11, Helårsgrund, 5941, 4698, 60000"
24/5,2.645.000 kr.,http://www.dba.dk/2800-ejerlejlighed-4-108/id-102349624/,"2800 Ejerlejlighed, 4, 108, Eremitageparken 375, 1A, 1972, 11992, 10129, 135000"
24/5,3.675.000 kr.,http://www.dba.dk/9500-landejendom-5-287/id-99870391/,"9500 Landejendom, 5, 287, 99701, 1928, Tovdal 2, 16688, 13869, 185000"
24/5,2.175.000 kr.,http://www.dba.dk/3520-ejerlejlighed-3-87/id-102349623/,"3520 Ejerlejlighed, 3, 87, Elmely 7, 1th, 1994, 9939, 8354, 110000"
24/5,375.000 kr.,http://www.dba.dk/7500-ejerlejlighed-vaer-43/id-102349622/,"7500 Ejerlejlighed, vær, 43, Lyksborgvej 40, 2223, 1973, 1728, 1436, 25000"
24/5,3.195.000 kr.,http://www.dba.dk/2770-4-83-232-1946/id-101235697/,"2770 4, 83, 232, 1946, Syvstjerne Alle 31, 14491, 12285, 160000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/5750-ejerlejlighed-4-106/id-101606868/,"5750 Ejerlejlighed, 4, 106, Stationsvej 17, 11, 2013, 6811, 5633, 75000"
24/5,1.595.000 kr.,http://www.dba.dk/5200-3-116-706-1928/id-101606869/,"5200 3, 116, 706, 1928, Rismarksvej 12, 7334, 6154, 80000, Villa"
24/5,2.895.000 kr.,http://www.dba.dk/9760-landejendom-6-285/id-100298412/,"9760 Landejendom, 6, 285, 10915, 1999, Hjørringvej 623, 13259, 10890, 145000"
24/5,1.695.000 kr.,http://www.dba.dk/5230-raekkehus-4-92-246/id-102349621/,"5230 Rækkehus, 4, 92, 246, 1958, Krengerupvænget 1, 7770, 6519, 85000"
24/5,1.965.000 kr.,http://www.dba.dk/7600-6-367-2176-1968/id-101235694/,"7600 6, 367, 2176, 1968, Odinsvej 19, 9000, 7509, 100000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/2650-6-159-813-1979/id-102349620/,"2650 6, 159, 813, 1979, Toftemosevej 23, 15883, 13232, 175000, Villa"
24/5,895.000 kr.,http://www.dba.dk/7570-6-150-955-1958/id-100564830/,"7570 6, 150, 955, 1958, Humlevænget 5, 4049, 3384, 45000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/8400-4-148-1900-1887/id-100298411/,"8400 4, 148, 1900, 1887, Lyngsbækvej 45, 9033, 7485, 100000, Villa"
24/5,3.595.000 kr.,http://www.dba.dk/5700-5-184-944-2008/id-101606858/,"5700 5, 184, 944, 2008, Bærvænget 6, 16293, 13476, 180000, Villa"
24/5,2.075.000 kr.,http://www.dba.dk/3650-raekkehus-3-85-167/id-100144074/,"3650 Rækkehus, 3, 85, 167, 2007, Frodes Have 4, bt. kr, nt. kr, ub. kr"
24/5,2.850.000 kr.,http://www.dba.dk/7400-7-181-1034-2007/id-100298408/,"7400 7, 181, 1034, 2007, Hørmarken 132, 13039, 10928, 145000, Villa"
24/5,1.885.000 kr.,http://www.dba.dk/7500-5-225-905-1970/id-102349619/,"7500 5, 225, 905, 1970, Birkevej 14, 8643, 7217, 95000, Villa"
24/5,2.250.000 kr.,http://www.dba.dk/4173-8-270-1058-1902/id-102349618/,"4173 8, 270, 1058, 1902, Gyrstinge Skovhuse 34, 10113, 8388, 115000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/5700-5-191-879-1973/id-101606855/,"5700 5, 191, 879, 1973, Erikkevej 50, 10774, 8869, 120000, Villa"
24/5,695.000 kr.,http://www.dba.dk/4990-4-102-2019-1912/id-102349617/,"4990 4, 102, 2019, 1912, Engestoftevej 23, 3203, 2641, 35000, Villa"
24/5,150.000 kr.,http://www.dba.dk/4572-1120-moellekrogen-10/id-101235658/,"4572 1120, Møllekrogen 10, Helårsgrund, 749, 588, 25000"
24/5,775.000 kr.,http://www.dba.dk/6650-4-94-776-1915/id-100564757/,"6650 4, 94, 776, 1915, Bromindevej 7, 3584, 2977, 40000, Villa"
24/5,3.395.000 kr.,http://www.dba.dk/3400-3-116-898-1958/id-102349615/,"3400 3, 116, 898, 1958, Bakkedraget 48, 15249, 12767, 170000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/3450-raekkehus-4-126-244/id-101606852/,"3450 Rækkehus, 4, 126, 244, 2018, Drabæk Huse 19, 14932, 12561, 165000"
24/5,2.700.000 kr.,http://www.dba.dk/4684-5-185-960-2011/id-99870351/,"4684 5, 185, 960, 2011, Hindbærsvinget 13, 12285, 10294, 135000, Villa"
24/5,2.795.000 kr.,http://www.dba.dk/8250-5-136-920-1985/id-101235645/,"8250 5, 136, 920, 1985, Skæring Havvej 2, 12630, 10641, 140000, Villa"
24/5,7.599.999 kr.,http://www.dba.dk/4000-7-210-1009-1920/id-100298403/,"4000 7, 210, 1009, 1920, Fjordparken 32, 34455, 28867, 380000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/8850-5-130-611-2008/id-102349613/,"8850 5, 130, 611, 2008, Stenageren 16, 8678, 7232, 95000, Villa"
24/5,948.000 kr.,http://www.dba.dk/9300-6-141-378-1923-gl/id-100564742/,"9300 6, 141, 378, 1923, Gl. Ålborgvej 5, 4335, 3582, 50000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/8763-4-132-977-1965-gl/id-100144054/,"8763 4, 132, 977, 1965, Gl Jernbanevej 10, 5057, 4221, 55000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/4320-4-126-725-1988/id-102349611/,"4320 4, 126, 725, 1988, Møllerjorden 38, 14515, 12088, 160000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/2900-ejerlejlighed-3-75/id-102349612/,"2900 Ejerlejlighed, 3, 75, Tuborgvej 58, 2tv, 1932, 15038, 12717, 165000"
24/5,775.000 kr.,http://www.dba.dk/6830-5-124-1168-1971/id-101235643/,"6830 5, 124, 1168, 1971, Fyrretoften 12, 3492, 2924, 40000, Villa"
24/5,375.000 kr.,http://www.dba.dk/7960-5-120-772-1887/id-102349610/,"7960 5, 120, 772, 1887, Ørndrupvej 13, 1715, 1427, 25000, Villa"
24/5,1.570.000 kr.,http://www.dba.dk/8700-5-99-1379-1948/id-101606841/,"8700 5, 99, 1379, 1948, Stationsvej 32, 7213, 6035, 80000, Villa"
24/5,3.575.000 kr.,http://www.dba.dk/2730-4-170-778-1952/id-101606837/,"2730 4, 170, 778, 1952, Mosebyvej 26, 16186, 13650, 180000, Villa"
24/5,3.350.000 kr.,http://www.dba.dk/2660-4-108-800-1963/id-102349609/,"2660 4, 108, 800, 1963, Holmesøvej 2, 15274, 12873, 170000, Villa"
24/5,5.195.000 kr.,http://www.dba.dk/3480-6-155-956-1984-pile/id-102349607/,"3480 6, 155, 956, 1984, Pile Alle 15, 23515, 19665, 260000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/9000-3-122-709-1953/id-102349606/,"9000 3, 122, 709, 1953, Riishøjsvej 100, 13558, 11280, 150000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/3650-5-126-362-2003/id-101606834/,"3650 5, 126, 362, 2003, Hampelandhave 8, 13594, 11304, 150000, Villa"
24/5,1.245.000 kr.,http://www.dba.dk/5500-5-109-469-1913/id-101606831/,"5500 5, 109, 469, 1913, Koesmosevej 4, 5693, 4723, 65000, Villa"
24/5,3.395.000 kr.,http://www.dba.dk/8721-3-124-3130-1972/id-101606829/,"8721 3, 124, 3130, 1972, Strandvejen 116, 15198, 12717, 170000, Villa"
24/5,495.000 kr.,http://www.dba.dk/6880-8-185-3587-1902/id-98068520/,"6880 8, 185, 3587, 1902, Ørbækvej 14, 2282, 1910, 25000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/5320-6-170-854-1971/id-101235632/,"5320 6, 170, 854, 1971, Skovhaven 96, 9157, 7684, 100000, Villa"
24/5,1.795.000 kr.,http://www.dba.dk/5700-7-167-893-1967/id-100822746/,"5700 7, 167, 893, 1967, Lillemosen 12, 8182, 6735, 90000, Villa"
24/5,2.295.000 kr.,http://www.dba.dk/2690-4-110-313-1974-firhoej/id-101606823/,"2690 4, 110, 313, 1974, Firhøj 71, 10445, 8798, 115000, Villa"
24/5,1.098.000 kr.,http://www.dba.dk/8270-ejerlejlighed-2-52/id-101235623/,"8270 Ejerlejlighed, 2, 52, Rundhøj Alle 90, 1mf, 1969, 5046, 4233, 55000"
24/5,895.000 kr.,http://www.dba.dk/4243-5-181-814-1974/id-102349605/,"4243 5, 181, 814, 1974, Dyvekær 7, 4070, 3419, 45000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/4100-6-215-4438-1966/id-102349604/,"4100 6, 215, 4438, 1966, Klintemarksvej 19B, 11345, 9466, 125000, Villa"
24/5,425.000 kr.,http://www.dba.dk/7100-738-moellestien-5/id-97800264/,"7100 738, Møllestien 5, Helårsgrund, 2287, 1810, 25000"
24/5,2.495.000 kr.,http://www.dba.dk/5210-4-109-919-1969/id-102349603/,"5210 4, 109, 919, 1969, Rypebakken 12, 11224, 9437, 125000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/7120-6-226-1375-1969/id-102349602/,"7120 6, 226, 1375, 1969, Tirsbjergvej 7, 14584, 12360, 160000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/2970-raekkehus-6-144-154/id-101235597/,"2970 Rækkehus, 6, 144, 154, 1977, Bakkehusene 9, 14400, 12198, 160000"
24/5,3.995.000 kr.,http://www.dba.dk/2730-7-186-760-1955/id-101606777/,"2730 7, 186, 760, 1955, Borgerdiget 17, 18151, 15310, 200000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/9500-6-159-755-1900/id-101606776/,"9500 6, 159, 755, 1900, Døstrupvej 98, 5420, 4502, 60000, Villa"
24/5,920.000 kr.,http://www.dba.dk/6880-3-119-2688-1933/id-100822744/,"6880 3, 119, 2688, 1933, Teglgårdsvej 5, 4167, 3493, 50000, Villa"
24/5,4.498.000 kr.,http://www.dba.dk/2770-7-164-758-1930/id-102349600/,"2770 7, 164, 758, 1930, Borgbygård Alle 11, 20181, 17204, 225000, Villa"
24/5,199.000 kr.,http://www.dba.dk/9700-3-90-1123-1908-kilden/id-100298370/,"9700 3, 90, 1123, 1908, Kilden 11, 882, 719, 25000, Villa"
24/5,2.595.000 kr.,http://www.dba.dk/8700-landejendom-6-180/id-101606770/,"8700 Landejendom, 6, 180, 3707, 1926, Rugballevej 5, bt. kr, nt. kr, ub. kr"
24/5,1.195.000 kr.,http://www.dba.dk/3700-6-121-140-1889/id-101049151/,"3700 6, 121, 140, 1889, Østergade 26, 5626, 4642, 60000, Villa"
